CAZyme,FMT102,FMT103,FMT104,FMT105,FMT106,FMT107,FMT108,FMT109,FMT110,FMT111,FMT112,FMT113,FMT114,FMT115,FMT116,FMT117,FMT118,FMT119,FMT120,FMT121,FMT122,FMT123,FMT124,FMT125,FMT126,FMT127,FMT128,FMT129,FMT130,FMT131,FMT132,FMT133,FMT134,FMT135,FMT136,FMT137,FMT138,FMT139,FMT141,FMT142,FMT143,FMT144,FMT145,FMT146,FMT147,FMT148,FMT149,FMT150,FMT151,FMT152,FMT153,FMT154,FMT155,FMT156,FMT157,FMT158,FMT159,FMT161,FMT163,FMT164,FMT165,FMT166,FMT167,FMT168,FMT169,FMT170,FMT171,FMT172,FMT173,FMT174,FMT175,FMT177,FMT178,FMT180,FMT181,FMT182,FMT183,FMT184,FMT185,FMT186,FMT188,FMT189,FMT190,FMT191,FMT192,FMT193,FMT194,FMT195,FMT196,FMT201
GH89-GH123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GH89-GH20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GH89-GH3,0.0,0.0,0.0,0.0,4.38263829710151e-07,0.0,0.0,2.74961625382261e-08,0.0,5.46924766516832e-08,2.73125709603427e-08,0.0,2.91350710964919e-08,2.99157857732735e-08,1.620100808982509e-07,7.10083652116405e-06,2.34598662545701e-06,2.22052657127738e-08,0.0,0.0,4.46192291007755e-08,5.0796419693097704e-08,2.197852535703756e-07,2.2138117405846e-08,0.0,4.18803972264706e-08,2.10088463602288e-08,2.69621832394034e-08,0.0,1.6339761150785222e-07,5.81943716609099e-08,2.91385757868096e-08,2.94240629305553e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3832495037926122e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47040720973589e-08,0.0,1.057207529848609e-07,2.77647506528306e-08,7.55558407830869e-08,7.98223131588742e-06,1.2515697444574e-05,8.87777347031818e-06,6.2707546185529e-06,2.15887245139136e-08,5.67346715884994e-08,0.0,2.76239616468647e-08,1.13856246115556e-07,2.2025280723618851e-07,1.39454246621309e-07,2.119844604066659e-07,5.01389586213112e-08,5.13988361724706e-08,3.60609416064752e-07,0.0,9.382485750207639e-08,2.75383507822503e-08,1.08468143787922e-07,0.0,3.32126858359229e-07,0.0,9.23022840753462e-08,0.0,0.0,1.9157757232455e-07,0.0
GH9,8.862459971072928e-07,0.0,4.1443059129193166e-07,1.211475315497889e-07,2.997293470548861e-05,7.39746995668305e-05,2.0425401390549584e-06,4.5099981669041096e-05,3.818416011203887e-05,0.0001221524935877335,7.070423111424771e-05,4.738432887075022e-05,5.3384546458335724e-05,4.2952009104569364e-05,4.728908825358949e-05,1.96208779529584e-05,1.7739382479545937e-05,4.959897705895753e-05,0.00031481468908416875,1.41092792233719e-06,5.012762452718264e-06,3.697536832146191e-05,9.161187380257374e-06,6.526127081764028e-05,8.990992198318885e-05,4.878388620636785e-05,2.9529846682171146e-05,2.4718633339975326e-05,9.698056587070868e-06,4.9507837600068465e-05,5.382806925625425e-05,2.082395996000885e-05,1.9608374357584075e-05,1.1016266066251565e-05,1.1166334428094505e-06,4.035076395787988e-07,3.1873844246157692e-06,1.3051571202353203e-05,7.192815179006728e-05,3.171330847586569e-05,6.642588831395054e-05,0.00032368123101319943,8.117766170509542e-05,5.088524844535625e-05,3.742574451677414e-05,8.417267058911861e-07,6.251613106298056e-05,4.3309161505392666e-05,8.867667639971623e-05,0.00012070649228101404,1.6680637590856403e-05,3.761238542778958e-05,1.3870963812654359e-05,3.537785781429873e-05,3.306283818862455e-05,4.18422423458279e-05,2.245217074082483e-05,4.9501484850498604e-06,2.937715313961501e-05,1.0571290611386864e-05,1.750096911774165e-05,2.568049918516501e-05,3.004982267876809e-05,0.00017436208749543232,0.00012741358740225365,0.0002619658875552177,0.00033685933520328994,1.3061469001951795e-05,1.9319957452030114e-05,4.312865162410433e-05,2.0708973687483904e-05,2.252614151784361e-05,2.902857613277415e-05,3.73548281989953e-05,7.90233841782945e-05,1.925492907221278e-05,1.0356865072013003e-05,5.933171709366108e-05,6.974620761712283e-05,8.81543577782118e-05,5.816322653265063e-05,4.896357469561518e-05,8.615324340042097e-05,6.475588317067402e-05,0.00010816661217706461,0.00011705364189729501,0.0001901120510928223,5.917813371832627e-05,4.981117886827245e-05,9.273948171786324e-05
GH9-CBM79-CBM79-CBM79-CBM79-DOC,0.0,0.0,0.0,2.91915007549585e-08,1.711882694911242e-06,0.0,0.0,0.0,2.82419950632969e-08,0.0,0.0,0.0,5.76620192376765e-06,6.167411780461e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51767340348461e-06,6.46483143029726e-06,5.04284406637982e-06,0.0,2.77924985487435e-08,0.0,0.0,1.8194493335196179e-06,0.0,1.8123849858446319e-06,0.0,0.0,0.0,0.0,0.0,8.84593764413297e-08,1.2361002963218e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66189804093809e-08,1.19228931370287e-07,0.0,0.0,0.0,1.04335165253747e-06,3.3949798581519786e-06,9.825189481344426e-06,4.4013370167167035e-06,2.82078478604521e-08,2.78371650664347e-08,0.0,2.41847732376081e-06,3.18738787980451e-06,2.9874123584096655e-06,0.0,7.3712883435853e-07,2.84637351326293e-08,0.0,2.3000067658420798e-07,9.025182350948179e-07,1.415751512918446e-07,5.3815339828316e-06,6.99033570444739e-07,0.0,0.0,0.0,2.92920808388691e-08,2.95462537173635e-08,3.06830536052174e-06,2.78637627919158e-08,3.21272810195876e-07,1.8621091763906539e-06,3.4451065146037003e-06,0.0,2.55258915440822e-06,0.0,3.44791910241076e-07,0.0,8.17891195962314e-07,2.160175361938032e-06,0.0
GH9-DOC,0.0,4.93049093404845e-08,0.0,4.756377395738e-08,4.841147817308154e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.66071092951041e-08,8.88901569736909e-06,1.287352776545042e-07,3.751507339225916e-07,0.0,0.0,0.0,0.0,0.0,4.68381961393893e-08,0.0,0.0,3.07905679988778e-06,1.010317333768909e-05,8.27809109452191e-06,4.27280048210635e-08,8.53495257394735e-06,1.842564284997619e-06,7.905252896926e-06,1.6788416881143606e-06,0.0,2.182430700731335e-06,0.0,0.0,0.0,0.0,0.0,1.2814072363013063e-06,2.469673964864552e-06,4.00005310708599e-06,2.1162337470329118e-06,1.0719506339275418e-06,8.979888044696312e-06,0.0,0.0,9.425388125426457e-06,5.02273903534697e-07,2.9870786580250875e-06,4.04470132752686e-08,1.332372776104113e-07,0.0,0.0,6.453173763792789e-06,4.140416927979762e-06,1.0721299006171806e-05,3.7686457932261593e-06,0.0,0.0,0.0,2.144680369979833e-06,2.863609100807238e-06,2.116506810076548e-06,1.1756291593218041e-06,5.958041818512183e-06,5.9942791339723624e-06,7.53799640336041e-06,7.569108119653665e-07,9.545465087434328e-07,2.9301995169341976e-07,4.903620269704938e-06,6.4370882609432e-07,0.0,0.0,0.0,0.0,0.0,4.716945502065721e-06,1.76733790476371e-06,1.7590344475814972e-06,1.9148369334517433e-06,3.6133595573436922e-06,5.90076597787343e-06,4.19220024473004e-06,1.201739456028885e-06,4.755372021197976e-06,2.2480058255647827e-06,9.301183641740189e-07,2.0230422017587188e-06,3.51018165964202e-06
GH9-GH43_16-CBM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GH92,1.448558101635077e-05,1.9160746935909204e-06,3.83121047109804e-06,1.0650687420161575e-05,0.0002454590163202437,1.1037632173433344e-06,0.0008403524925024935,0.0003280125249453509,0.00019885698105776985,0.0003989658217139295,0.00030604994788582216,0.000913444926467203,0.00034264961994809676,0.00012390584092703626,0.0003156719464280148,0.00031508874810497287,0.00017136995394285894,0.00027084371848702215,0.0007442387015489918,0.00016862543584086792,0.0003617228053046982,0.000988092903798746,5.186859082021367e-05,0.0004279226184645881,0.0002603603369204733,0.00015614064851637044,0.00038094719977471535,0.00014039676052578662,2.969577152920257e-05,0.00020586566967527035,0.0004057039709720914,0.0005586698476611135,8.583567699401466e-05,0.0003551549628429125,0.0001164065634510564,2.7607321600824115e-06,4.656008791538369e-05,6.537844436488843e-05,0.0008233073324778017,4.032743975552839e-05,0.00012445395774303831,0.0010002543027332342,0.0003840230674282917,0.00023852075760241037,0.0002397584763614196,0.0009976423139328862,0.0003911510201918372,0.00026144766928456445,0.00037408201183613534,0.0006456228091561305,0.00021037527840043346,0.00019182910940658418,0.0005111361103060419,0.00011053173393459635,0.00026334582026600275,0.00028333436723345084,0.00029814936645528267,8.351121236862776e-05,0.00031860750691730457,7.280470200720691e-06,0.00018858768837015766,0.00011738558647613559,0.0001557001497720606,0.0010226881243536813,0.0011812083999527075,0.0007008444712326127,0.0007445624474424239,5.586790449515377e-05,0.00010729322211267834,0.0002200080735226329,9.697188395389908e-05,0.0001672826137312628,0.00012267427895838138,0.0003950383167769934,0.00045652127429608404,0.00023221310227536254,0.00031818380758362957,0.0004178183558846007,0.0003849601305441877,0.00025253075596374337,0.00022840350467712245,0.00013810448919980946,0.0005042734727996893,0.00040676704522572924,0.0006845805899085928,0.0004375073619694628,0.0004974525121219376,0.00031653572261017466,0.00021495406901038215,0.0005979703364125357
GH92-CBM32,0.0,0.0,0.0,4.48655651444943e-07,0.0,0.0,2.0251620811537e-07,2.18554590096058e-08,2.17776333964341e-08,4.3472582035144e-08,2.17095303477658e-08,4.72834657624473e-08,2.31581534770929e-08,2.3778708348809e-08,1.05804202077381e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.189968812261534e-07,6.43684412430369e-08,9.72195092274556e-08,0.0,0.0,1.06474461955913e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.86214336882466e-08,9.89123875309395e-08,3.5113347246704496e-07,0.0,9.80971114364076e-08,0.0,2.78237623736853e-07,0.0,0.0,0.0,2.31849963959158e-07,2.30477257450054e-08,2.30138950015625e-08,0.0,1.30699269179305e-07,4.33022113205401e-08,6.56104046244236e-08,3.92007247707323e-07,0.0,0.0,0.0,0.0,0.0,5.03133253299231e-07,0.0,0.0,0.0,0.0,3.0418707333118e-07,1.9284223076401802e-07,1.00348346645372e-07,2.218782046256307e-07,4.12002332039775e-07,2.25300704047507e-08,0.0,0.0,9.00403012593207e-08,0.0,0.0,5.3426226956483e-07,0.0,0.0,2.178065307069233e-07,2.69994068191212e-07,0.0,6.75682397604926e-07,0.0,1.98058592734918e-07,2.215855043658114e-07,0.0,2.70661173359726e-07
GH92-CBM32-CBM32,0.0,0.0,0.0,1.517090982256872e-06,1.422497546899708e-07,0.0,2.38130959705924e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9224509578912207e-08,0.0,0.0,0.0,0.0,0.0,3.116031509545064e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05714901283512e-07,0.0,0.0,0.0,1.06212185397997e-07,0.0,0.0,0.0,0.0,0.0,0.0,8.00159150451341e-07,1.528514375812515e-07,0.0,0.0,8.69173563571559e-07,2.86239155156581e-07,1.1007507150351109e-07,0.0,2.32309679684127e-07,0.0,0.0,0.0,2.18264036214834e-08,0.0,1.53394495235599e-07,2.18213625440369e-07,0.0,0.0,2.24186514631421e-08,0.0,0.0,0.0,5.61375655143395e-07,1.39524222554715e-07,2.7096331575504e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37773602369201e-08,2.23886429404048e-08,1.02890273901354e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62849360610328e-08,0.0,0.0,0.0
GH92-CBM32-CBM6,0.0,0.0,0.0,3.42133786514353e-08,1.763808103074993e-06,0.0,0.0,1.030308883349945e-07,0.0,0.0,6.76119725467633e-08,0.0,2.532589469806842e-07,5.604772404209331e-08,1.085712903452396e-07,1.2795033264621921e-07,1.83706540715682e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.24116990436588e-07,1.5329751661368925e-06,2.068999724127157e-06,6.76041671130042e-08,5.037241474523945e-07,1.690864924162992e-07,6.188850643758858e-07,0.0,0.0,1.798726266105293e-06,0.0,0.0,0.0,0.0,0.0,1.790745159196594e-07,4.7485621729108e-07,5.08568093170307e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43109606913877e-08,0.0,3.64341524811556e-08,0.0,1.71653828481408e-08,8.852904247027303e-07,2.900131295546424e-07,3.9444063428679805e-07,6.276351139137564e-07,1.203111300434264e-07,0.0,0.0,6.604279743367489e-07,2.605338173099735e-07,1.019093074177534e-07,0.0,0.0,1.72560483343743e-08,0.0,8.7112397161406e-08,7.704153145977165e-07,1.249896469564404e-06,6.334170991789148e-07,2.599863045810919e-06,9.980320903652852e-07,1.72086397520407e-08,0.0,0.0,0.0,3.590240527826271e-06,3.580563372717037e-07,3.5289430395360364e-07,8.88339085617448e-07,1.3916276016607668e-06,2.079958675841212e-07,4.4171628987393095e-06,4.3417651387621275e-07,5.185593413196557e-07,0.0,1.5751623354516772e-06,1.725806205578751e-06,3.6300299250527994e-07
GH92-CBM6,0.0,0.0,0.0,1.88204405446544e-06,1.150135673294853e-06,0.0,0.0,1.0238622563066784e-06,7.258018312305241e-07,4.712374008420896e-07,5.497992735867241e-07,0.0,1.464858464774639e-07,5.3857593444898494e-08,8.75482366807905e-08,0.0,0.0,0.0,1.94940844764812e-07,0.0,0.0,0.0,0.0,3.9058079079172514e-07,5.595476383337387e-07,7.386738283743486e-07,5.070986656933347e-07,5.356922523746107e-07,1.7169488037352355e-06,8.724939405020284e-07,0.0,0.0,1.5101463966509583e-06,0.0,0.0,0.0,0.0,0.0,3.9436416341312736e-07,6.894340345544822e-07,1.187604405382446e-07,0.0,2.81926226245231e-07,9.34659173342596e-08,4.68922093281783e-08,9.04779574399548e-08,0.0,9.4524910996621e-08,0.0,0.0,1.246340265149539e-07,3.14315899300619e-07,0.0,6.498004580142445e-07,5.468837911926526e-07,3.681066929096329e-07,1.111295277496606e-06,1.6888160031759182e-07,2.96929760708637e-07,0.0,4.92684658169522e-07,6.405016119538905e-07,7.582948834353183e-07,0.0,0.0,4.33733106782923e-08,0.0,2.95072853905526e-07,1.2871235969868768e-06,1.5380007087392929e-06,8.263676649770243e-07,3.111387663748741e-06,6.912284965646862e-07,0.0,1.68947714557768e-08,2.03126632007634e-08,0.0,4.233025723571823e-06,6.69509106105032e-07,6.320543774196078e-07,6.29509942254538e-07,1.0536583237986888e-06,2.650484750633322e-07,5.203229821855467e-06,6.952910530935856e-07,7.779630243508071e-07,9.43540935346604e-08,1.1654098888325012e-06,9.696373430733715e-07,4.031214744539471e-07
GH92-CBM6-CBM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8030620650163e-07,0.0,0.0,7.87765216137908e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81819558271742e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73958734451177e-07,0.0,0.0,0.0,2.7507524344098e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GH92-CBM6-CBM6-CBM6,0.0,0.0,0.0,1.52479635051782e-06,1.66280829597208e-07,0.0,2.57778817382789e-07,6.50973379588883e-07,7.15184063398865e-07,2.65609811043943e-07,3.64763857006894e-07,1.80558524170958e-08,0.0,0.0,0.0,0.0,0.0,1.74733627422432e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27653292377779e-08,3.27349428750439e-08,1.40925271125142e-06,0.0,0.0,0.0,1.78619626354253e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27614296267506e-07,0.0,0.0,0.0,9.20824028313333e-07,0.0,0.0,0.0,2.47898419902729e-07,1.05613155353435e-07,1.93339905816653e-07,0.0,3.32728953947651e-08,1.65355547511181e-08,3.34056669725025e-08,2.66121684869544e-07,1.51427116776311e-07,1.66041327146895e-07,0.0,6.8085149556156e-08,2.19110740038585e-07,7.44998077497683e-07,1.40936122070125e-07,1.74844586198919e-07,3.56535168935866e-07,0.0,0.0,6.54377987918737e-07,0.0,5.03076178102851e-08,3.11025438066299e-07,3.78550583445463e-07,0.0,3.41299917066322e-08,1.71915738928376e-08,0.0,0.0,1.66199975544727e-08,0.0,1.67172356134064e-07,5.10305731888893e-07,0.0,0.0,0.0,0.0,0.0,5.02412523336541e-08,1.827535603571e-07,0.0
GH92-GH125,0.0,0.0,0.0,0.0,2.06825060801175e-06,0.0,0.0,1.5654609513260448e-06,0.0,9.318872096070171e-07,1.4976912873784119e-06,3.8645374016012856e-05,1.3901637552182693e-05,8.53378447386013e-06,1.8697364642436357e-05,4.33141609638476e-07,4.683176590165176e-07,0.0,0.0,0.0,3.11975093354572e-08,1.0128264695361588e-06,7.9621561508649e-07,3.0976654438218144e-07,4.971345830172085e-07,1.913529284676815e-07,3.0219986489832653e-06,7.072610861252833e-07,1.95632469073789e-07,2.686469257703593e-06,1.3242183378962592e-05,1.0446142221591457e-06,4.7489756903608357e-07,0.0,0.0,0.0,0.0,1.0846220313742361e-07,6.08932267834508e-06,2.825241741834328e-07,8.766823454253953e-07,0.0,3.77266818296405e-06,1.24154156661703e-06,6.993933999686574e-07,2.94641127120054e-08,1.1184961063828079e-06,1.3392712484214255e-06,8.42415225758988e-08,0.0,1.3946716495500714e-06,1.217662288461227e-07,0.0,1.457296011834147e-06,2.738057780721794e-06,4.234266661870788e-06,7.464749413010164e-06,2.269327313305978e-07,5.307077888380675e-06,1.1723605964865409e-07,7.944510635785877e-07,3.504192589528427e-07,5.783694781699187e-07,3.403553586300499e-05,2.0074567823567027e-05,1.744909126717224e-05,2.1414099775344357e-05,5.446877699664241e-07,2.2982229379976896e-06,1.4572557007910591e-06,6.166147341489548e-07,1.1250426636432242e-06,1.2357466203526213e-06,0.0,2.83939788506559e-08,0.0,6.51296661015149e-08,7.762045151117218e-06,3.6657249990801467e-06,8.611080870852496e-06,9.484693866473237e-07,1.776267703864018e-06,8.74275096420153e-06,8.883210918140952e-06,8.689919749643743e-06,1.0062252218194407e-05,4.512140432746603e-06,1.3205615209994166e-06,3.3526756957978997e-06,1.1027907747041698e-05
GH92-GH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.80837653546694e-08,0.0,9.46902792604573e-08,7.56589609361218e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44190681247064e-08,1.86720866686673e-08,0.0,5.58174078840391e-08,0.0,2.01793010477618e-08,6.11310272953779e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0200261227706e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36523528544559e-07,0.0,0.0,0.0,0.0,2.29579612733007e-08,1.60032869568416e-07,0.0,0.0,0.0,0.0,0.0,7.58406784956971e-08,0.0,1.90710992486274e-08,0.0,1.7247034873249e-07,0.0,1.15099001523046e-07,0.0,0.0,3.82103011043308e-08,3.79065639821153e-08,2.11317933338614e-07
GH92-GH20,0.0,0.0,0.0,2.6735926398999e-08,2.59486986439039e-08,0.0,0.0,1.27634506058927e-06,3.3222533060623e-06,2.51286561848742e-06,2.97550276794771e-06,8.31215076976482e-06,3.36725377507491e-06,6.2348072393827e-07,1.66192449489471e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72201380681944e-08,2.66427924740443e-08,0.0,1.54989791072631e-07,0.0,0.0,6.87186012157274e-07,4.65840912613443e-06,1.28909563249924e-05,5.57484211184264e-07,8.38092460225658e-07,0.0,0.0,0.0,2.774696387348e-08,2.70987974475667e-08,2.58183470268759e-08,0.0,2.69080758892336e-08,5.86138366050964e-06,7.01093577324873e-06,6.77714079108829e-06,2.76341874728164e-08,1.09045326446342e-05,3.35039534177528e-06,6.27307941697259e-06,9.92004337932297e-06,6.34529981524993e-06,2.6879939878869e-06,2.96463165232665e-05,2.59617521063714e-08,0.0,0.0,0.0,2.8881997683532e-07,2.09881720010327e-06,0.0,1.51405154216416e-06,4.73441384952749e-07,2.58354504513085e-08,0.0,0.0,0.0,7.73694659743763e-07,0.0,1.88112010553849e-07,1.18216979125857e-06,2.09351407449509e-07,1.21341488711007e-06,4.56481898169209e-07,1.66457061827935e-06,2.05054975723278e-06,5.36560914737147e-07,5.50043465430164e-07,9.46010913696718e-07,0.0,0.0,4.4349301554591e-07,4.1101922410203e-07,0.0,1.1274340386454e-06,0.0,2.64060366268225e-08,6.6368313339097e-06,1.20218258663154e-06,1.11484635107778e-06,2.62788167530866e-08
GH92-GH43_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GH93-CBM13-CBM13-DOC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89547003524434e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GH93-GH93-CBM13,0.0,0.0,0.0,0.0,1.79579677230934e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45577567202677e-08,0.0,0.0,0.0,0.0,0.0,7.25812231271075e-08,0.0,0.0,0.0,0.0,0.0,0.0
GH94,5.39737126994272e-05,6.221212063709074e-05,0.00011408721012358419,0.00016921007826904214,0.00020707385477951453,0.0001987010274947928,0.000308215540231851,0.0003270426727653337,0.0003278766037842744,0.0004009610183818227,0.0003396218270125749,5.217582273402214e-05,0.00025458342635287115,0.00032075581482349344,0.00017965862495485218,0.00013218759545457077,0.00013433747326172983,0.00034922541605424416,0.00028447956037926,8.874832939296058e-05,0.00017794606872757886,0.00014576373526678624,7.006282571635993e-05,0.00029213885010707203,0.00033734680397895034,0.00025141324375261095,0.00024271724251997436,0.0003003456785878584,0.00013441599091707645,0.0003060238130808851,0.00015476895414470382,0.00022583842039367987,0.00023642129256504563,0.00022647519972872693,6.0177839825980294e-05,0.0002851738039992165,0.00022059269017746317,0.00014540741475269937,0.00016076574333513793,0.00036835173899301896,0.00040302947325948803,0.00016632689988947783,0.00038005958808283094,0.00042066168345864825,0.0004259872357244118,0.00036641350985384757,0.00036993610198095164,0.00044755751606398203,0.0004160512399071012,0.00019510255284833973,0.00020040206727226515,0.00022657323264018672,0.0005400142743357242,0.0003518614039935801,0.00035194848296155745,0.00036674362715423403,0.0003048833170612536,0.00019032322432684491,0.0003223893211598313,0.0003849067511058556,0.00024815545475614736,0.00017044013536264907,0.0002594498874063273,0.00023033206934275217,0.00024149730740953971,0.0002498604055973632,0.0003434574903533555,0.00032953817613161145,0.00014407023929361964,0.00016175031088801192,0.00024756766671898137,0.00023954556547791807,0.00023460800801242097,0.0002083059278435612,0.00022269795479029522,0.0002571028125222126,0.0002711785432649038,0.00040292472251760204,0.0003892635916211471,0.00040109204881359653,0.00030314888096444516,0.00026949296331043714,0.00039275985665402935,0.00039493873186884044,0.0003556291187809227,0.0003543259430387274,0.00039930143904658323,0.0002770312761439653,0.00028136347073304106,0.00039219707211181505
